collection_name,token_id,date,trades
Meebits,3780,2/6/22,2
Loot,3781,8/31/21,3
CrypToadz,3781,9/9/21,2
CrypToadz,3781,10/21/21,2
Bored Ape Yacht Club,3781,12/10/21,2
CloneX,3781,12/24/21,2
Cool Cats,3781,2/15/22,7
Cryptopunks,3782,9/11/20,3
Bored Ape Kennel Club,3782,6/19/21,2
Cool Cats,3782,7/7/21,2
Bored Ape Yacht Club,3782,7/21/21,2
dotdotdots,3782,9/1/21,2
CrypToadz,3782,10/3/21,2
Mutant Ape Yacht Club,3782,12/30/21,2
Mutant Ape Yacht Club,3782,1/26/22,3
CloneX,3782,2/7/22,2
Terraform,3782,2/21/22,2
Bored Ape Yacht Club,3782,3/8/22,3
Bored Ape Yacht Club,3782,3/18/22,2
Bored Ape Kennel Club,3783,7/21/21,2
Bored Ape Yacht Club,3783,7/22/21,2
Bored Ape Yacht Club,3783,7/23/21,2
Meebits,3783,8/4/21,2
Cool Cats,3783,8/25/21,3
Mutant Ape Yacht Club,3783,9/1/21,2
dotdotdots,3783,9/7/21,2
CrypToadz,3783,10/21/21,2
CrypToadz,3783,11/24/21,2
Mutant Ape Yacht Club,3783,12/14/21,4
Mutant Ape Yacht Club,3783,12/31/21,2
Meebits,3783,3/11/22,2
Cryptopunks,3784,9/28/20,2
Meebits,3784,5/23/21,2
Cool Cats,3784,7/7/21,2
Mutant Ape Yacht Club,3784,8/29/21,2
CrypToadz,3784,9/9/21,2
Bored Ape Yacht Club,3784,1/27/22,3
Bored Ape Yacht Club,3784,3/18/22,2
Bored Ape Yacht Club,3785,5/2/21,2
Cool Cats,3785,8/3/21,2
Mutant Ape Yacht Club,3785,9/2/21,3
Mutant Ape Yacht Club,3785,9/4/21,2
CrypToadz,3785,9/9/21,4
Mutant Ape Yacht Club,3785,10/8/21,2
Azuki,3785,1/21/22,2
Doodles,3785,3/1/22,3
Doodles,3785,3/18/22,2
CrypToadz,3786,9/10/21,2
Cool Cats,3786,1/5/22,2
Azuki,3786,1/21/22,2
Terraform,3786,2/1/22,2
Cool Cats,3786,3/3/22,2
Mutant Ape Yacht Club,3786,3/5/22,4
CrypToadz,3786,3/19/22,3
Bored Ape Yacht Club,3787,5/2/21,3
Bored Ape Kennel Club,3787,7/17/21,5
Bored Ape Yacht Club,3787,7/18/21,2
Mutant Ape Yacht Club,3787,8/29/21,2
dotdotdots,3787,8/31/21,2
CrypToadz,3787,9/10/21,2
Mutant Ape Yacht Club,3787,11/4/21,2
Doodles,3787,3/7/22,2
CrypToadz,3787,3/21/22,2
CrypToadz,3787,3/22/22,2
Cryptopunks,3788,12/15/17,2
dotdotdots,3788,8/31/21,3
Loot,3788,9/2/21,2
Cool Cats,3788,10/3/21,2
Azuki,3788,1/22/22,2
Cryptopunks,3789,5/11/21,2
Cryptopunks,3789,7/28/21,2
CrypToadz,3789,9/9/21,2
Mutant Ape Yacht Club,3789,3/11/22,2
Cryptopunks,3790,10/4/20,2
CrypToadz,3790,9/9/21,2
CrypToadz,3790,10/21/21,4
Terraform,3790,1/13/22,12
Terraform,3790,1/14/22,7
Terraform,3790,1/15/22,8
Terraform,3790,1/17/22,8
Terraform,3790,1/18/22,11
Terraform,3790,1/19/22,3
Terraform,3790,1/22/22,4
Terraform,3790,1/23/22,4
Terraform,3790,1/25/22,4
Terraform,3790,1/26/22,6
Bored Ape Yacht Club,3791,5/2/21,2
Bored Ape Kennel Club,3791,6/25/21,2
Mutant Ape Yacht Club,3791,8/29/21,2
Bored Ape Yacht Club,3791,8/30/21,2
Loot,3791,9/5/21,2
CrypToadz,3791,9/9/21,3
Loot,3791,10/2/21,2
Doodles,3791,2/11/22,3
Doodles,3791,2/27/22,2
Meebits,3791,3/15/22,2
Doodles,3791,3/20/22,2
Doodles,3791,3/25/22,2
Cool Cats,3792,7/4/21,2
Cool Cats,3792,8/6/21,2
Mutant Ape Yacht Club,3792,9/14/21,2
CloneX,3792,12/14/21,2
Terraform,3792,12/18/21,2
Azuki,3792,2/11/22,2
CrypToadz,3793,11/8/21,2
Doodles,3793,1/12/22,2
dotdotdots,3793,2/5/22,2
Doodles,3793,2/8/22,2
Azuki,3793,2/11/22,3
Azuki,3793,2/16/22,3
Doodles,3793,3/8/22,2
Cool Cats,3794,7/14/21,2
Bored Ape Kennel Club,3794,7/22/21,2
Meebits,3794,8/6/21,2
CloneX,3794,12/25/21,2
CloneX,3794,1/3/22,4
CloneX,3794,1/7/22,3
Cool Cats,3794,2/15/22,2
Azuki,3794,2/24/22,2
Azuki,3794,3/1/22,2
Azuki,3794,3/24/22,2
Cryptopunks,3795,3/23/21,2
Cryptopunks,3795,4/23/21,2
World of Women,3795,7/28/21,2
Cool Cats,3795,8/28/21,2
Mutant Ape Yacht Club,3795,12/1/21,2
Cryptopunks,3795,12/21/21,2
Doodles,3795,1/10/22,2
Meebits,3795,3/17/22,3
World of Women,3795,3/18/22,2
dotdotdots,3796,8/31/21,2
CrypToadz,3796,9/9/21,3
Cool Cats,3796,11/21/21,2
Terraform,3796,12/18/21,2
Terraform,3796,1/12/22,2
Azuki,3796,1/22/22,3
Azuki,3796,1/27/22,2
Bored Ape Kennel Club,3796,3/18/22,2
Mutant Ape Yacht Club,3796,3/19/22,5
Bored Ape Yacht Club,3797,5/2/21,3
dotdotdots,3797,8/31/21,5
Doodles,3797,10/24/21,2
Bored Ape Kennel Club,3797,11/18/21,2
Mutant Ape Yacht Club,3797,3/19/22,2
Mutant Ape Yacht Club,3797,3/24/22,2
dotdotdots,3798,8/31/21,2
Mutant Ape Yacht Club,3798,9/1/21,3
CrypToadz,3798,9/25/21,2
Doodles,3798,12/27/21,2
World of Women,3798,3/27/22,2
Cool Cats,3799,8/5/21,2
Cryptopunks,3799,8/27/21,2
Mutant Ape Yacht Club,3799,8/30/21,2
Mutant Ape Yacht Club,3799,9/5/21,2
Mutant Ape Yacht Club,3799,9/6/21,2
CrypToadz,3799,10/28/21,2
Cool Cats,3799,11/16/21,2
Mutant Ape Yacht Club,3799,12/8/21,4
Cool Cats,3799,3/12/22,2
Bored Ape Yacht Club,3799,3/18/22,3
Cool Cats,3799,3/24/22,2
Cryptopunks,3800,1/4/21,2
Cryptopunks,3800,1/12/21,2
Cryptopunks,3800,6/7/21,2
Cool Cats,3800,8/14/21,2
dotdotdots,3800,9/1/21,2
CrypToadz,3800,9/13/21,2
CloneX,3800,12/20/21,2
Cool Cats,3800,12/31/21,2
Meebits,3800,3/27/22,4
Mutant Ape Yacht Club,3800,3/31/22,2
Bored Ape Kennel Club,3801,8/4/21,3
Mutant Ape Yacht Club,3801,8/29/21,2
Bored Ape Kennel Club,3801,10/7/21,2
Bored Ape Kennel Club,3801,10/8/21,4
Bored Ape Kennel Club,3801,10/9/21,2
CrypToadz,3801,10/21/21,2
Cool Cats,3801,10/28/21,2
CrypToadz,3801,12/29/21,2
Bored Ape Yacht Club,3802,5/20/21,2
Bored Ape Kennel Club,3802,6/28/21,2
Bored Ape Kennel Club,3802,7/5/21,2
dotdotdots,3802,9/4/21,3
World of Women,3802,10/22/21,2
CrypToadz,3802,12/14/21,2
Mutant Ape Yacht Club,3802,1/1/22,3
Cryptopunks,3802,1/31/22,2
Mutant Ape Yacht Club,3802,2/18/22,2
Mutant Ape Yacht Club,3802,2/20/22,2
dotdotdots,3803,8/31/21,2
CrypToadz,3803,9/9/21,2
CloneX,3803,1/4/22,2
World of Women,3803,1/12/22,2
Cool Cats,3803,1/19/22,2
Azuki,3803,1/21/22,2
Doodles,3803,3/1/22,2
Bored Ape Kennel Club,3803,3/17/22,2
Mutant Ape Yacht Club,3803,3/18/22,2
dotdotdots,3804,8/31/21,3
Mutant Ape Yacht Club,3804,9/2/21,2
CrypToadz,3804,9/9/21,3
Doodles,3804,10/18/21,2
CrypToadz,3804,10/25/21,2
Doodles,3804,10/26/21,2
Cool Cats,3804,1/19/22,3
Mutant Ape Yacht Club,3804,2/24/22,2
World of Women,3804,3/28/22,2
World of Women,3804,4/5/22,2
Meebits,3805,5/10/21,2
dotdotdots,3805,8/31/21,2
CrypToadz,3805,9/9/21,2
Meebits,3805,1/14/22,2
Azuki,3805,3/26/22,2
Cryptopunks,3806,12/29/20,2
dotdotdots,3806,8/31/21,3
Loot,3806,9/7/21,2
Bored Ape Kennel Club,3806,9/8/21,2
CrypToadz,3806,9/9/21,2
Cool Cats,3806,1/19/22,2
Doodles,3806,1/25/22,2
Cryptopunks,3807,8/1/21,2
Cryptopunks,3807,8/28/21,2
dotdotdots,3807,8/31/21,2
CrypToadz,3807,9/9/21,2
CrypToadz,3807,9/13/21,3
CrypToadz,3807,10/21/21,2
Terraform,3807,12/18/21,2
World of Women,3807,2/18/22,2
Terraform,3807,3/16/22,3
Bored Ape Kennel Club,3807,3/19/22,2
Bored Ape Kennel Club,3807,3/20/22,2
Bored Ape Kennel Club,3808,7/7/21,2
dotdotdots,3808,9/1/21,2
dotdotdots,3808,9/7/21,2
CrypToadz,3808,9/13/21,2
Loot,3808,3/7/22,2
dotdotdots,3809,9/2/21,2
Cool Cats,3809,2/25/22,3
Bored Ape Yacht Club,3810,8/31/21,4
Loot,3810,9/2/21,3
CrypToadz,3810,9/9/21,2
Doodles,3810,10/18/21,2
Meebits,3810,3/11/22,2
Meebits,3810,4/2/22,2
Bored Ape Kennel Club,3811,3/19/22,2
Meebits,3811,3/29/22,2
Cryptopunks,3812,9/28/20,2
Cryptopunks,3812,10/4/20,2
Mutant Ape Yacht Club,3812,9/1/21,4
CrypToadz,3812,9/9/21,5
CrypToadz,3812,9/16/21,3
CrypToadz,3812,9/26/21,3
CrypToadz,3812,10/21/21,2
CrypToadz,3812,11/7/21,2
Mutant Ape Yacht Club,3812,1/23/22,2
Mutant Ape Yacht Club,3812,2/7/22,2
Mutant Ape Yacht Club,3812,3/11/22,2
Bored Ape Kennel Club,3812,3/18/22,2
CrypToadz,3813,10/21/21,2
CloneX,3813,2/10/22,2
CrypToadz,3814,10/15/21,2
CrypToadz,3814,10/20/21,2
Meebits,3814,10/26/21,2
CrypToadz,3814,12/27/21,2
Mutant Ape Yacht Club,3814,1/17/22,2
Terraform,3814,2/15/22,2
CloneX,3814,3/8/22,4
Azuki,3814,3/17/22,2
Cryptopunks,3815,5/4/21,2
Loot,3815,8/31/21,2
Mutant Ape Yacht Club,3815,11/13/21,2
Bored Ape Kennel Club,3815,2/24/22,2
Bored Ape Kennel Club,3815,3/17/22,2
Bored Ape Yacht Club,3816,5/1/21,3
Mutant Ape Yacht Club,3816,8/29/21,2
Mutant Ape Yacht Club,3816,8/31/21,2
CrypToadz,3816,12/14/21,3
CrypToadz,3816,2/4/22,2
Mutant Ape Yacht Club,3816,2/6/22,2
Bored Ape Yacht Club,3817,5/3/21,2
Cryptopunks,3817,5/19/21,2
Cryptopunks,3817,7/8/21,3
Cryptopunks,3817,7/9/21,2
Cryptopunks,3817,7/18/21,4
Cryptopunks,3817,7/30/21,2
Cryptopunks,3817,8/1/21,2
Bored Ape Kennel Club,3817,8/6/21,3
dotdotdots,3817,9/1/21,2
Loot,3817,9/4/21,2
Terraform,3817,1/26/22,2
Doodles,3817,3/1/22,2
Cryptopunks,3818,9/16/20,2
CrypToadz,3818,9/9/21,2
CrypToadz,3818,9/16/21,2
CrypToadz,3818,10/21/21,3
Bored Ape Kennel Club,3818,1/16/22,2
Doodles,3818,3/24/22,3
World of Women,3818,3/29/22,2
Bored Ape Yacht Club,3819,5/2/21,2
dotdotdots,3819,9/7/21,2
Terraform,3819,12/20/21,2
Azuki,3819,1/21/22,2
Bored Ape Yacht Club,3820,5/1/21,2
Mutant Ape Yacht Club,3820,9/11/21,2
CrypToadz,3820,9/28/21,2
Bored Ape Kennel Club,3820,10/3/21,2
CrypToadz,3820,10/12/21,3
CloneX,3820,2/25/22,2
World of Women,3821,8/7/21,2
dotdotdots,3821,8/31/21,2
CrypToadz,3821,9/9/21,2
Bored Ape Yacht Club,3821,10/30/21,2
Cool Cats,3821,1/23/22,4
Mutant Ape Yacht Club,3821,3/17/22,2
Cryptopunks,3822,8/23/21,2
Cool Cats,3822,8/24/21,2
Cool Cats,3822,8/28/21,3
dotdotdots,3822,8/31/21,2
CrypToadz,3822,9/9/21,2
Bored Ape Yacht Club,3822,11/30/21,2
Mutant Ape Yacht Club,3822,12/15/21,2
CrypToadz,3823,9/9/21,2
Terraform,3823,1/3/22,2
dotdotdots,3823,1/15/22,2
Mutant Ape Yacht Club,3823,3/5/22,2
Mutant Ape Yacht Club,3823,3/13/22,2
Bored Ape Kennel Club,3824,6/23/21,2
CrypToadz,3824,9/9/21,2
Cool Cats,3824,10/22/21,2
Bored Ape Yacht Club,3824,10/28/21,2
Meebits,3824,3/19/22,3
Cool Cats,3825,7/12/21,2
Bored Ape Kennel Club,3825,7/16/21,2
CrypToadz,3825,9/9/21,2
Bored Ape Yacht Club,3825,10/18/21,2
Bored Ape Yacht Club,3825,10/30/21,2
CloneX,3825,12/14/21,2
Azuki,3825,1/20/22,2
CloneX,3825,1/21/22,3
Meebits,3825,3/17/22,5
Cryptopunks,3826,9/16/20,2
Bored Ape Kennel Club,3826,6/20/21,2
Bored Ape Yacht Club,3826,7/16/21,2
Bored Ape Kennel Club,3826,7/18/21,2
Bored Ape Yacht Club,3826,8/18/21,2
dotdotdots,3826,9/1/21,6
dotdotdots,3826,9/2/21,2
Meebits,3826,12/4/21,2
Azuki,3826,1/20/22,2
Doodles,3826,3/4/22,2
World of Women,3826,3/27/22,2
Bored Ape Kennel Club,3827,6/26/21,2
Bored Ape Kennel Club,3827,6/27/21,4
Bored Ape Kennel Club,3827,7/1/21,4
Bored Ape Yacht Club,3827,8/4/21,2
CrypToadz,3827,9/9/21,4
Bored Ape Kennel Club,3827,9/27/21,2
Doodles,3827,10/20/21,2
Bored Ape Kennel Club,3827,3/17/22,2
Bored Ape Kennel Club,3827,3/24/22,2
Bored Ape Kennel Club,3828,9/6/21,2
Mutant Ape Yacht Club,3828,11/6/21,2
Terraform,3828,1/1/22,2
dotdotdots,3828,1/31/22,3
Cryptopunks,3828,3/23/22,2
Cryptopunks,3828,3/27/22,2
Bored Ape Yacht Club,3829,6/19/21,2
Cool Cats,3829,7/19/21,2
dotdotdots,3829,9/1/21,2
Meebits,3829,11/15/21,2
CloneX,3829,1/18/22,2
CloneX,3829,2/5/22,2
Doodles,3829,2/9/22,2
CloneX,3829,3/7/22,2
Azuki,3829,3/14/22,2
CrypToadz,3829,3/19/22,2
CloneX,3829,3/27/22,2
Bored Ape Yacht Club,3830,5/1/21,2
Bored Ape Yacht Club,3830,5/31/21,3
Cryptopunks,3831,9/24/20,2
Cryptopunks,3831,9/25/20,2
Bored Ape Kennel Club,3831,7/27/21,2
Cool Cats,3831,7/30/21,2
Cool Cats,3831,8/24/21,2
Mutant Ape Yacht Club,3831,8/29/21,2
Bored Ape Kennel Club,3831,8/31/21,2
dotdotdots,3831,9/1/21,2
CrypToadz,3831,12/10/21,2
CloneX,3831,12/14/21,2
CrypToadz,3831,12/27/21,2
Cryptopunks,3831,1/21/22,2
World of Women,3831,1/28/22,2
World of Women,3831,3/27/22,2
Mutant Ape Yacht Club,3832,8/31/21,3
Terraform,3832,12/26/21,2
Azuki,3832,1/27/22,2
Bored Ape Yacht Club,3833,5/1/21,2
Mutant Ape Yacht Club,3833,8/31/21,2
CrypToadz,3833,10/21/21,2
Doodles,3833,11/9/21,2
Cool Cats,3833,11/14/21,2
Cool Cats,3833,11/15/21,3
CrypToadz,3833,12/11/21,2
CloneX,3833,12/13/21,2
CloneX,3833,1/9/22,2
Azuki,3833,1/12/22,2
CloneX,3833,1/14/22,2
Cool Cats,3833,2/2/22,2
Doodles,3833,3/1/22,2
Bored Ape Yacht Club,3833,3/17/22,2
Cryptopunks,3834,4/3/21,2
Cryptopunks,3834,4/30/21,2
Cryptopunks,3834,5/3/21,5
dotdotdots,3834,8/31/21,3
dotdotdots,3834,9/1/21,2
Doodles,3834,10/17/21,2
Bored Ape Kennel Club,3834,2/12/22,2
Bored Ape Kennel Club,3835,7/4/21,2
Cool Cats,3835,7/18/21,2
CrypToadz,3835,9/20/21,3
Cryptopunks,3835,12/8/21,2
CloneX,3835,12/29/21,2
CrypToadz,3835,1/3/22,3
Azuki,3835,1/12/22,2
CrypToadz,3835,1/21/22,2
Doodles,3835,1/31/22,2
Cool Cats,3836,7/13/21,2
Cool Cats,3836,7/19/21,3
Cool Cats,3836,7/20/21,2
Cool Cats,3836,7/26/21,2
Cryptopunks,3836,8/28/21,3
Mutant Ape Yacht Club,3836,9/5/21,2
World of Women,3836,1/12/22,2
Azuki,3836,1/20/22,2
Bored Ape Kennel Club,3836,1/31/22,2
Doodles,3836,2/5/22,2
Doodles,3836,2/11/22,5
Doodles,3836,2/25/22,3
Cryptopunks,3836,3/8/22,2
Bored Ape Kennel Club,3836,3/18/22,2
CrypToadz,3836,3/19/22,2
Cryptopunks,3836,3/31/22,3
Bored Ape Yacht Club,3837,5/2/21,2
Meebits,3837,5/4/21,3
Cool Cats,3837,8/23/21,2
Meebits,3837,8/31/21,3
CrypToadz,3837,10/3/21,2
Bored Ape Kennel Club,3837,10/8/21,2
Cryptopunks,3837,12/18/21,2
CrypToadz,3837,3/18/22,2
CrypToadz,3837,3/19/22,2
Bored Ape Yacht Club,3838,5/1/21,2
Bored Ape Kennel Club,3838,6/24/21,2
Bored Ape Kennel Club,3838,8/22/21,2
dotdotdots,3838,9/1/21,2
Cryptopunks,3838,10/5/21,2
Azuki,3838,1/12/22,2
Cryptopunks,3839,10/5/20,4
Cryptopunks,3839,10/6/20,3
Cryptopunks,3839,2/21/21,2
Bored Ape Yacht Club,3839,5/2/21,2
dotdotdots,3839,8/31/21,3
Mutant Ape Yacht Club,3839,9/1/21,2
Azuki,3839,1/12/22,2
Mutant Ape Yacht Club,3839,1/17/22,2
dotdotdots,3839,2/5/22,2
Bored Ape Yacht Club,3840,5/1/21,2
Cool Cats,3840,7/18/21,3
Mutant Ape Yacht Club,3840,8/29/21,2
dotdotdots,3840,9/2/21,3
Mutant Ape Yacht Club,3840,12/21/21,3
Azuki,3840,1/12/22,3
Mutant Ape Yacht Club,3840,1/26/22,3
Mutant Ape Yacht Club,3840,1/27/22,2
Mutant Ape Yacht Club,3840,1/30/22,2
Mutant Ape Yacht Club,3840,3/17/22,3
Bored Ape Yacht Club,3840,3/18/22,2
Mutant Ape Yacht Club,3840,3/28/22,2
Mutant Ape Yacht Club,3840,3/29/22,4
Mutant Ape Yacht Club,3840,4/1/22,2
World of Women,3841,8/28/21,2
World of Women,3841,9/5/21,2
CrypToadz,3841,12/11/21,2
Terraform,3841,12/18/21,2
CrypToadz,3841,12/27/21,2
World of Women,3841,1/12/22,2
World of Women,3841,1/13/22,2
CloneX,3841,2/20/22,2
CrypToadz,3841,3/19/22,3
Azuki,3841,4/1/22,2
Cool Cats,3842,8/25/21,4
dotdotdots,3842,8/31/21,2
Doodles,3842,11/25/21,2
CrypToadz,3842,1/11/22,2
Cryptopunks,3842,1/13/22,2
Cryptopunks,3843,5/4/21,2
dotdotdots,3843,9/1/21,2
Azuki,3843,1/13/22,2
Bored Ape Yacht Club,3843,2/20/22,2
Doodles,3843,3/1/22,4
Bored Ape Kennel Club,3843,3/17/22,2
Bored Ape Kennel Club,3843,3/26/22,2
Cool Cats,3844,8/25/21,2
dotdotdots,3844,9/1/21,2
Bored Ape Kennel Club,3844,9/5/21,2
CrypToadz,3844,9/13/21,2
CrypToadz,3844,9/14/21,2
CrypToadz,3844,9/28/21,2
Cryptopunks,3845,9/28/20,3
Bored Ape Yacht Club,3845,5/1/21,2
Bored Ape Yacht Club,3845,6/30/21,2
Cryptopunks,3845,7/4/21,2
Cool Cats,3845,8/29/21,2
Cool Cats,3845,8/31/21,2
Cryptopunks,3845,3/11/22,2
Cryptopunks,3846,4/9/21,4
Cryptopunks,3846,4/24/21,2
Cryptopunks,3846,5/28/21,2
Cryptopunks,3846,7/8/21,2
Cryptopunks,3846,7/23/21,3
Cool Cats,3846,8/24/21,2
Mutant Ape Yacht Club,3846,8/29/21,2
dotdotdots,3846,8/31/21,2
dotdotdots,3846,9/1/21,2
CrypToadz,3846,9/9/21,2
Cool Cats,3846,9/23/21,3
World of Women,3846,11/3/21,2
Doodles,3846,11/14/21,2
CrypToadz,3846,11/17/21,2
Cool Cats,3846,12/19/21,2
Doodles,3846,3/17/22,2
Cool Cats,3847,7/12/21,2
Cool Cats,3847,7/14/21,2
CloneX,3847,1/2/22,2
Cool Cats,3847,2/4/22,2
Mutant Ape Yacht Club,3847,2/22/22,5
Bored Ape Kennel Club,3848,7/27/21,2
Cool Cats,3848,9/5/21,2
Bored Ape Kennel Club,3848,12/27/21,3
Bored Ape Kennel Club,3848,1/16/22,2
Bored Ape Kennel Club,3848,1/17/22,2
Bored Ape Kennel Club,3848,1/19/22,2
Azuki,3848,2/4/22,2
Bored Ape Yacht Club,3848,3/17/22,2
Azuki,3848,3/21/22,2
Azuki,3848,4/1/22,2
dotdotdots,3849,8/31/21,4
CrypToadz,3849,9/9/21,3
CrypToadz,3849,10/21/21,2
Azuki,3849,1/12/22,2
CrypToadz,3849,4/1/22,2
dotdotdots,3850,8/31/21,2
CrypToadz,3850,9/9/21,4
Loot,3850,9/12/21,2
dotdotdots,3850,9/16/21,2
Bored Ape Yacht Club,3850,11/16/21,3
Doodles,3850,11/25/21,2
Mutant Ape Yacht Club,3850,12/24/21,2
Bored Ape Kennel Club,3850,1/12/22,3
Bored Ape Yacht Club,3850,2/4/22,3
Cryptopunks,3851,9/14/20,3
Cryptopunks,3851,9/20/20,2
Cryptopunks,3851,9/23/20,2
dotdotdots,3851,8/31/21,3
CrypToadz,3851,9/9/21,2
Mutant Ape Yacht Club,3851,10/4/21,3
CrypToadz,3851,10/6/21,2
CrypToadz,3851,10/9/21,2
Mutant Ape Yacht Club,3851,11/13/21,2
CrypToadz,3851,1/13/22,2
Bored Ape Yacht Club,3851,2/2/22,2
Bored Ape Kennel Club,3851,2/3/22,2
Bored Ape Yacht Club,3851,3/17/22,2
Bored Ape Kennel Club,3851,3/18/22,2
Doodles,3851,3/20/22,2
Doodles,3852,2/14/22,2
Bored Ape Yacht Club,3852,3/20/22,2
Cryptopunks,3853,9/26/20,2
Cryptopunks,3853,10/3/20,2
Cryptopunks,3853,10/13/20,2
Cryptopunks,3853,12/22/20,3
Bored Ape Yacht Club,3853,6/6/21,2
Cryptopunks,3853,8/28/21,3
Mutant Ape Yacht Club,3853,8/31/21,2
Loot,3853,9/7/21,2
dotdotdots,3853,9/16/21,2
Bored Ape Kennel Club,3853,10/6/21,2
Mutant Ape Yacht Club,3853,1/12/22,2
Meebits,3853,3/17/22,2
Bored Ape Kennel Club,3854,6/25/21,3
Cryptopunks,3854,8/6/21,2
Cryptopunks,3854,8/27/21,3
Mutant Ape Yacht Club,3854,8/29/21,2
Terraform,3854,12/18/21,2
Azuki,3854,1/12/22,2
Bored Ape Kennel Club,3854,3/21/22,3
CrypToadz,3854,4/1/22,2
Cryptopunks,3855,9/15/20,2
Cool Cats,3855,7/21/21,2
Cryptopunks,3855,10/22/21,2
Azuki,3855,1/12/22,2
World of Women,3855,1/21/22,2
Mutant Ape Yacht Club,3855,3/20/22,2
Cryptopunks,3856,9/11/20,2
Cryptopunks,3856,9/15/20,2
Meebits,3856,5/24/21,2
Cryptopunks,3856,8/1/21,2
Bored Ape Yacht Club,3856,9/1/21,2
CrypToadz,3856,9/23/21,2
CrypToadz,3856,10/21/21,4
Terraform,3856,12/19/21,2
Cryptopunks,3857,9/15/20,3
Cryptopunks,3857,9/20/20,2
Cryptopunks,3857,9/27/20,2
Cool Cats,3857,7/2/21,2
Cool Cats,3857,7/4/21,4
Cool Cats,3857,8/29/21,2
Cool Cats,3857,8/31/21,2
Mutant Ape Yacht Club,3857,11/15/21,2
Meebits,3857,12/5/21,3
Doodles,3857,3/1/22,3
Cryptopunks,3858,1/27/21,2
dotdotdots,3858,9/4/21,2
Mutant Ape Yacht Club,3858,12/15/21,2
Terraform,3858,12/18/21,3
Mutant Ape Yacht Club,3858,2/24/22,2
Cool Cats,3859,9/8/21,2
CrypToadz,3859,9/30/21,2
Bored Ape Kennel Club,3859,11/18/21,2
Doodles,3859,12/4/21,2
Cryptopunks,3859,3/23/22,2
Cryptopunks,3860,8/4/21,2
Bored Ape Kennel Club,3860,12/25/21,2
Doodles,3860,1/21/22,4
Doodles,3860,2/25/22,2
Bored Ape Yacht Club,3860,2/28/22,3
Doodles,3860,3/19/22,4
Doodles,3860,3/22/22,2
Doodles,3860,3/26/22,2
Cool Cats,3861,7/7/21,7
Cool Cats,3861,7/8/21,2
Bored Ape Yacht Club,3861,10/4/21,2
Terraform,3861,1/12/22,4
Meebits,3861,2/26/22,2
Cool Cats,3861,3/12/22,2
Bored Ape Yacht Club,3862,6/10/21,2
Cryptopunks,3862,6/28/21,2
Cryptopunks,3862,7/16/21,2
Bored Ape Kennel Club,3862,9/25/21,2
Bored Ape Kennel Club,3862,1/12/22,4
Mutant Ape Yacht Club,3862,1/20/22,3
Mutant Ape Yacht Club,3862,1/23/22,3
Cool Cats,3862,2/13/22,2
Doodles,3862,3/1/22,4
Doodles,3862,3/11/22,2
Cool Cats,3862,3/13/22,2
Bored Ape Kennel Club,3862,3/19/22,2
Bored Ape Kennel Club,3863,7/1/21,2
Mutant Ape Yacht Club,3863,8/29/21,2
Bored Ape Yacht Club,3863,10/12/21,2
Azuki,3863,1/12/22,2
Cool Cats,3863,2/22/22,2
Cool Cats,3864,7/4/21,2
Cool Cats,3864,7/7/21,3
World of Women,3864,8/2/21,2
Cool Cats,3864,8/28/21,4
CrypToadz,3864,9/22/21,2
CrypToadz,3864,10/3/21,2
Bored Ape Kennel Club,3864,1/3/22,2
Cool Cats,3864,1/6/22,2
Bored Ape Yacht Club,3865,8/23/21,4
Bored Ape Yacht Club,3865,8/24/21,2
Bored Ape Yacht Club,3865,8/28/21,2
dotdotdots,3865,8/31/21,2
dotdotdots,3865,9/1/21,2
CrypToadz,3865,9/9/21,4
CrypToadz,3865,9/10/21,5
Cool Cats,3865,2/20/22,2
Cool Cats,3865,3/17/22,2
Cryptopunks,3866,8/2/21,2
Bored Ape Kennel Club,3866,8/15/21,2
dotdotdots,3866,8/31/21,2
Bored Ape Kennel Club,3866,10/13/21,2
CloneX,3866,12/14/21,2
Bored Ape Yacht Club,3866,1/17/22,2
CloneX,3866,1/29/22,2
Mutant Ape Yacht Club,3866,3/17/22,3
Cool Cats,3867,7/7/21,2
dotdotdots,3867,8/31/21,4
Mutant Ape Yacht Club,3867,9/1/21,4
Bored Ape Yacht Club,3867,3/28/22,2
Meebits,3868,12/5/21,2
dotdotdots,3868,1/14/22,3
CloneX,3868,4/3/22,2
Bored Ape Yacht Club,3869,8/1/21,3
Cool Cats,3869,8/23/21,2
CrypToadz,3869,10/18/21,2
CloneX,3869,12/13/21,2
Bored Ape Kennel Club,3869,1/2/22,4
Azuki,3869,1/12/22,2
Mutant Ape Yacht Club,3870,8/29/21,3
dotdotdots,3870,9/2/21,3
Azuki,3870,1/12/22,2
Bored Ape Kennel Club,3871,7/22/21,2
World of Women,3871,8/27/21,2
Loot,3871,8/31/21,2
dotdotdots,3871,9/2/21,2
CrypToadz,3871,10/20/21,2
Cryptopunks,3871,1/29/22,2
dotdotdots,3871,2/20/22,2
Azuki,3871,2/24/22,2
Bored Ape Kennel Club,3872,6/20/21,3
Cool Cats,3872,7/10/21,3
Mutant Ape Yacht Club,3872,1/2/22,2
Azuki,3872,1/26/22,2
Bored Ape Kennel Club,3872,3/17/22,2
Bored Ape Kennel Club,3873,6/25/21,3
Cool Cats,3873,8/1/21,3
dotdotdots,3873,8/31/21,2
